FundingOrgName,ProjectReference,LeadROName,Department,ProjectCategory,PISurname,PIFirstName,PIOtherNames,PI ORCID iD,StudentSurname,StudentFirstName,StudentOtherNames,Student ORCID iD,Title,StartDate,EndDate,AwardPounds,ExpenditurePounds,Region,Status,Classifications 1,Classifications 2,Classifications 3,Classifications 4,Classifications 5,Other Classifications,GTRProjectUrl,ProjectId,FundingOrgId,LeadROId,PIId
ESRC,ES/I00145X/1,University of Leicester,Geography,Research Grant,Brown,Gavin,Phillip,http://orcid.org/0000-0001-9881-8350,,,,,"Sustainability transitions: rethinking everyday practices, identities and livelihoods",01/02/2011,31/01/2013,17945,,,Closed,Environmental planning,Human Geography,,,,,https://gtr.ukri.org:443/projects?ref=ES/I00145X/1,80604D66-F107-4D72-AD7E-FD456D3223EC,924BE15C-91F2-4AAD-941A-3F338324B6AE,C842A34F-18F7-454D-A259-FED802368496,0FA797C7-BC5B-4648-8A83-7E29FA440DCA
ESRC,RES-000-22-3780-A,Durham University,Geography,Research Grant,Evans,Bethan,,,,,,,Designing Out Fatness: The Built Environment in Anti-Obesity Policy,01/02/2010,30/09/2011,66767,,,Closed,Environmental planning,Human Geography,,,,,https://gtr.ukri.org:443/projects?ref=RES-000-22-3780-A,5190474C-4D76-44D9-B2A3-3D4DD982B727,924BE15C-91F2-4AAD-941A-3F338324B6AE,46B41008-0EB4-4E28-BBFB-E98366999EC5,C3433953-0460-4CB5-BA5C-6C0A1DA22ABE
ESRC,ES/F024959/1,University College London,Bartlett Sch of Architecture,Research Grant,Phelps,Nicholas,Alfred,,,,,,Governing post-suburban growth: Planning and Politics of post-suburbia,01/04/2008,31/07/2009,161352,,,Closed,Environmental planning,Human Geography,,,,,https://gtr.ukri.org:443/projects?ref=ES/F024959/1,C83A7070-4D2E-4922-B60D-97B478B3B607,924BE15C-91F2-4AAD-941A-3F338324B6AE,3A5E126D-C175-4730-9B7B-E6D8CF447F83,6258F9DE-2755-4E0A-AD9D-C3A6A0E47734
ESRC,ES/H011145/1,University of Glasgow,School of Social & Political Sciences,Research Grant,Porter,Libby,,,,,,,Planning with Indigenous customary land rights: An investigation of shifts in planning law and governance in Canada and Australia.,01/06/2010,31/05/2012,269411,,,Closed,Environmental planning,Human Geography,,,,,https://gtr.ukri.org:443/projects?ref=ES/H011145/1,A8993A5C-5B35-4F00-A764-E0F0F6D0322D,924BE15C-91F2-4AAD-941A-3F338324B6AE,AE58F21F-3622-4382-97BB-1359BD183E9F,31CF2810-4887-4079-9447-1D0F5FD80DA8
ESRC,ES/G022275/1,University College London,Bartlett Sch of Architecture,Research Grant,Gallent,Nicholas,Mark,,,,,,The Politics of Scale and Network Building in Spatial Planning: Bridging Community Ambition to Strategic Priority in Southern England,01/07/2009,30/06/2010,82180,,,Closed,Environmental planning,Human Geography,,,,,https://gtr.ukri.org:443/projects?ref=ES/G022275/1,CF856F67-1705-4640-920C-DA09141320F1,924BE15C-91F2-4AAD-941A-3F338324B6AE,3A5E126D-C175-4730-9B7B-E6D8CF447F83,C246D666-8983-44C5-9A03-63C411C466BF
ESRC,ES/F042639/1,University College London,Bartlett Sch of Architecture,Research Grant,Carmona,Matthew,Peter,,,,,,"Global place, contested space? The case of the 'new' London squares",01/11/2008,30/11/2010,144266,,,Closed,Environmental planning,Human Geography,,,,,https://gtr.ukri.org:443/projects?ref=ES/F042639/1,A49F6408-95B1-4318-8DD4-9D5EDBAD92C4,924BE15C-91F2-4AAD-941A-3F338324B6AE,3A5E126D-C175-4730-9B7B-E6D8CF447F83,5C4F1320-7EFF-4A00-8F86-51B75676F027
ESRC,ES/I003576/1,University of Gloucestershire,Countryside and Community Research Inst,Research Grant,McEwen,Lindsey Jo,,,,,,,Sustainable flood memories and the development of community resilience to future flood risk: a comparative study of three recently flooded communities,01/01/2011,31/01/2012,242263,,,Closed,Environmental planning,Human Geography,,,,,https://gtr.ukri.org:443/projects?ref=ES/I003576/1,D277B339-FF17-4BB7-8684-A98C112CD877,924BE15C-91F2-4AAD-941A-3F338324B6AE,FFAF7C9F-6946-4B94-B0CF-2EDE44020A94,11A43B71-AA10-4D11-8D26-AB57BB68C62B
ESRC,ES/H037306/1,University of Leicester,Geography,Research Grant,Phillips,Martin,Peter,,,,,,Adaptations to Rural Communities through Living with Climate Change,01/12/2010,31/08/2012,161360,,,Closed,Environmental planning,Human Geography,,,,,https://gtr.ukri.org:443/projects?ref=ES/H037306/1,604898AB-D43B-4AE5-B7C7-599BF84F9C70,924BE15C-91F2-4AAD-941A-3F338324B6AE,C842A34F-18F7-454D-A259-FED802368496,04D7ABB1-8393-4882-BDDD-B42ED51186BC
ESRC,ES/H016856/1,Manchester Metropolitan University,School of Science and the Environment,Research Grant,Evans,Bethan,,,,,,,Designing Out Fatness: The Built Environment in Anti-Obesity Policy,01/10/2009,31/01/2010,3877,,,Closed,Environmental planning,Human Geography,,,,,https://gtr.ukri.org:443/projects?ref=ES/H016856/1,A707BB0D-4A86-4956-8FF1-2D6C88910534,924BE15C-91F2-4AAD-941A-3F338324B6AE,E594FDB4-DD6F-441F-90D6-C423A2916446,C3433953-0460-4CB5-BA5C-6C0A1DA22ABE
NERC,NE/N011317/1,University of Bristol,School of Arts,Research Grant,Cramp,Lucy,,,,,,,PALAEOLIPIDOMICS: A NEW BIOMARKER APPROACH TO TRACE CEREAL AGRICULTURE IN PREHISTORY,08/08/2016,07/05/2020,266034,,,Active,Landscape & Environ. Archaeol.,Metabolomics / Metabonomics,Plant responses to environment,Prehistoric Archaeology,Science-Based Archaeology,,https://gtr.ukri.org:443/projects?ref=NE/N011317/1,0C941D62-98B5-49B8-B0DF-81AC5E363D96,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,4A348A76-B2D0-4DDD-804A-CE735A6D3798,1C4B6396-7426-49F8-98FF-194EB3248A8E
AHRC,AH/K006029/1,University of Aberdeen,Archaeology,Research Grant,Knecht,Richard Arden,,,,,,,"Understanding Cultural Resilience and Climate Change on the Bering Sea through Yup'ik Ecological Knowledge, Lifeways, Learning and Archaeology (ELLA)",01/08/2013,30/06/2018,914212,,,Closed,American Studies,Heritage Management,Landscape & Environ. Archaeol.,Prehistoric Archaeology,Science-Based Archaeology,,https://gtr.ukri.org:443/projects?ref=AH/K006029/1,C0F0D58F-F6A5-4D31-BA49-90530C37AE75,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,F7E13617-2678-475B-99E4-31479C92038D,0F9EBE34-BDCD-4466-86ED-4753EBEEEF4B
AHRC,AH/M002055/1,University of Liverpool,Archaeology Classics and Egyptology,Research Grant,Pearson,Jessica,Ann,,,,,,Building large communities: Multi isotope investigations of human mobility and diet in the earliest large villages,01/01/2015,31/12/2018,145289,,,Closed,Anthropology and Development,Kinship Health & relatedness,Landscape & Environ. Archaeol.,Prehistoric Archaeology,Science-Based Archaeology,,https://gtr.ukri.org:443/projects?ref=AH/M002055/1,6B8DD261-2224-4F6E-B143-EB0BEA554430,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,8E8BA1E7-1E05-45C7-B9F4-05AD470EA656
AHRC,AH/K007777/1,University of East Anglia,History,Research Grant,Spooner,Sarah,,,,,,,UEA Research for Community Heritage Ideas Bank: Realising Your Idea,01/02/2013,31/01/2014,65722,,,Closed,Cultural History,Economic & Social History,Industrial Archaeology,Landscape & Environ. Archaeol.,,,https://gtr.ukri.org:443/projects?ref=AH/K007777/1,339619D8-32D2-4855-999B-15973571BE39,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,88C5F7F9-8DCC-41C9-BC4F-F37DA01075C7,DC6AE95C-D594-40CE-94F8-F3CF4BA640F3
NERC,NE/L006847/1,University of Warwick,School of Life Sciences,Research Grant,Allaby,Robin,Graham,,,,,,Archaeogenomics of Sorghum domestication and adaptation,03/03/2014,02/03/2017,636148,,,Closed,Agricultural systems,Genomics,Palaeobiology,Population Genetics/Evolution,Science-Based Archaeology,,https://gtr.ukri.org:443/projects?ref=NE/L006847/1,614BE27B-6BE9-4661-9AF7-9F8CE47F2EE5,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,B6FB652A-60C3-48DD-9A33-075D1F759B48,E50A2456-3C21-4620-8C0C-DBA64EE48972
NERC,NE/H011781/1,University of Oxford,Earth Sciences,Research Grant,Porcelli,Donald,,,,,,,The Allerod-Younger Dryas iridium anomaly: comet impact or volcanism,02/05/2010,01/07/2011,52596,,,Closed,Climate & Climate Change,Science-Based Archaeology,Volcanic Processes,,,,https://gtr.ukri.org:443/projects?ref=NE/H011781/1,52B55F28-D64A-43A9-9A66-47DA405233DF,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,60917758-810B-4391-8B1A-DB8A48BB5A31
AHRC,AH/N007107/1,University of Bristol,School of Humanities,Research Grant,Gill,Josie,,,,,,,Literary Archaeology': Exploring the Lived Environment of the Slave,01/01/2016,30/04/2017,63365,,,Closed,Creative Writing,English Language & Literature,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=AH/N007107/1,4E0EEDF4-B9BF-4F01-AEA9-264FD8038901,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,4A348A76-B2D0-4DDD-804A-CE735A6D3798,C6A5E37A-DD70-47B9-90A9-26780E870FE8
NERC,NE/E015905/1,"Royal Holloway, University of London",Geography,Research Grant,Lowe,John,,,,,,,RESET: RESponse of humans to abrupt Environmental Transitions,01/01/2008,31/12/2013,1136337,,,Closed,Land - Ocean Interactions,Palaeoenvironments,Quaternary Science,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/E015905/1,5F3B338B-CD2F-4C36-83C8-5D01B93E1241,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,7A0397DD-E0C6-4EA3-8031-B841D2503C4D,8A624806-B33F-440F-B575-ED9E088329F9
NERC,NE/E019242/1,University of Sheffield,Archaeology,Research Grant,Jones,Glynis,,,,,,,Out of Asia / A New Framework for Dating the Spread of Agriculture in Europe,01/10/2007,30/09/2011,403797,,,Closed,Climate & Climate Change,Palaeobiology,Palaeoenvironments,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/E019242/1,C3DD7C0C-A406-4143-90E0-B24F2814A558,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,3F92A46B-3E21-42F8-9F98-6C677F8C7E1E
NERC,NE/G005338/1,University of Bradford,Sch of Life Sciences,Research Grant,Lee-Thorp,Julia,Anne,,,,,,Building a Better Egg Timer?,01/06/2009,30/04/2010,43438,,,Closed,Climate & Climate Change,Palaeoenvironments,Quaternary Science,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/G005338/1,CCFDB5EC-B36A-4BA5-8F1E-E64A699A068E,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,0838B2E1-D5E2-4ACD-AA27-D2B1BFDC124F,5FB9FEB4-81A1-407D-8806-0BB731FE67BE
AHRC,AH/R014523/1,University of Aberdeen,Archaeology,Research Grant,Hillerdal,Charlotta,,,,,,,Living Heritage Workshop,01/07/2018,31/10/2018,26771,,,Closed,Anthropology and Development,Archaeological Theory,Prehistoric Archaeology,Social Policy,,,https://gtr.ukri.org:443/projects?ref=AH/R014523/1,8BFA48AE-A2EF-463E-9FC9-AC6F474B2256,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,F7E13617-2678-475B-99E4-31479C92038D,ECBE7D5B-3B7D-4E87-AD3F-34D3E5479F1D
NERC,NE/H022716/1,University of Sheffield,Animal and Plant Sciences,Research Grant,Osborne,Colin,,http://orcid.org/0000-0002-7423-3718,,,,,Origins of Agriculture: an Ecological Perspective on Crop Domestication,04/10/2010,03/10/2014,558718,,,Closed,Climate & Climate Change,Community Ecology,Environmental Physiology,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/H022716/1,ECCEE7C5-56F9-4535-BB77-9F872CD5568F,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,1CC7912B-D84E-40C0-9F35-B91355F21B0B
NERC,NE/G016925/1,Open University,"Environment, Earth & Ecosystems",Research Grant,Blyth,Alison,Jane,,,,,,Paleoenvironmental change and hominid migration in Australasia: a novel mulitproxy stalagmite biomarker approach,05/01/2010,04/02/2012,173578,,,Closed,Climate & Climate Change,Palaeoenvironments,Quaternary Science,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/G016925/1,3E6C1A7D-5010-4F17-A50C-EB98C20CC3B8,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,89E6D9CB-DAF8-40A2-A9EF-B330A5A7FC24,187F3CF7-EC19-42C4-838B-9294C12E4DD8
ESRC,ES/I003320/1,Cardiff University,Cardiff School of Planning and Geography,Fellowship,Enticott,Gareth,Paul,http://orcid.org/0000-0001-5510-9597,,,,,"OPPORTUNITY FOR PLACEMENT FELLOWSHIP IN THE OFFICE OF THE CHIEF VETERINARY OFFICER, WELSH ASSEMBLY GOVERNMENT",07/06/2010,06/12/2010,37230,,,Closed,Environmental planning,Human Geography,Sociology,,,,https://gtr.ukri.org:443/projects?ref=ES/I003320/1,EB386DF8-7417-4DA6-BE38-00A4E82D016F,924BE15C-91F2-4AAD-941A-3F338324B6AE,9C10D78F-6430-4CA7-9528-B96B0762A4C6,67D5483B-B543-468F-A95B-4557774ADA67
ESRC,ES/E016413/1,"Royal Holloway, University of London",Geography,Fellowship,Macpherson,Hannah,Mary,,,,,,"Landscapes of sight and blindness: access, touch and memory in the English Countryside",01/05/2007,31/07/2008,89001,,,Closed,Environmental planning,Human Geography,Sociology,,,,https://gtr.ukri.org:443/projects?ref=ES/E016413/1,F548E3D8-DD11-492D-B4A0-BAFAD159D865,924BE15C-91F2-4AAD-941A-3F338324B6AE,7A0397DD-E0C6-4EA3-8031-B841D2503C4D,08D29F55-EA73-487A-B39E-744BFE96AC7D
NERC,NE/E010644/1,University of Cambridge,McDonald Institute Archaeological Res.,Research Grant,OConnell,Tamsin,Christina,http://orcid.org/0000-0002-4744-0332,,,,,Detecting Pregnancy and Lactation using Bone Collagen Nitrogen Isotopes: a 'Proof of Concept' study,08/07/2007,07/01/2008,39979,,,Closed,Community Ecology,Palaeobiology,Population Ecology,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/E010644/1,44340F21-7B26-4BDC-96D8-0E82120B99F4,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,D1774113-D5D2-4B7C-A412-66A90FE4B96F,9ED83A95-CA75-46C5-AFF1-A6CD927E6102
AHRC,AH/K002112/1,University of Glamorgan,Faculty of Advanced Technology,Research Grant,Tudhope,Douglas,,,,,,,Semantic ENrichment Enabling Sustainability of arCHAeological Links (SENESCHAL),01/03/2013,28/02/2014,76161,,,Closed,Information & Knowledge Mgmt,Information Sci. & Retrieval,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=AH/K002112/1,C77A721A-6427-4EE0-BC46-07899B933D44,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,7B3A72B2-7C68-4D1C-A7ED-102C7805B561,FD2BB9BE-3229-4639-BC51-872026D36250
NERC,NE/F004400/1,University of Oxford,Archaeology and History of Art Res Lab,Research Grant,Ramsey,Christopher,Bronk,,,,,,Lake Suigetsu varved sediment project: terrestrial radiocarbon calibration model and inter-regional comparison of climate changes,01/02/2008,31/01/2011,97558,,,Closed,Climate & Climate Change,Ocean Circulation,Quaternary Science,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/F004400/1,D8C4BEA7-33C9-4934-AA2B-18256266D983,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,416A0E93-3D1F-4EE6-A6C2-AD5475507831
AHRC,AH/K006509/1,De Montfort University,School of Design,Research Grant,Higgett,Nick,,,,,,,&quot;Before The Last Traces Are Gone&quot; - Reconnecting and Renegotiating Lost Heritages: Connected Communities Heritage Network,01/03/2013,30/04/2016,74863,,,Closed,Cultural History,Digital Art & Design,Heritage Management,Industrial Archaeology,,,https://gtr.ukri.org:443/projects?ref=AH/K006509/1,FF893ED0-4190-4193-8BA8-1FB5B4DF3131,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,DF259B19-FD17-4588-BFEF-AD08F1193451,4F1A10AB-4379-479F-ABDE-E803DF368D4A
NERC,NE/J014206/1,University of Sussex,Sch of Global Studies,Research Grant,Frogley,Michael,,,,,,,A potential new proxy for tracking livestock densities and associated anthropogenic activity,01/10/2012,30/04/2013,50002,,,Closed,Palaeoenvironments,Quaternary Science,Science-Based Archaeology,Systematics & Taxonomy,,,https://gtr.ukri.org:443/projects?ref=NE/J014206/1,675D24BE-2D8D-4AA3-87EA-1C055E67E655,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,A8967420-49D3-4509-9912-25FB3EC75B74,9AA3561E-9CD3-4330-916D-9EE0FFCC564D
AHRC,AH/H032150/1,University of Bradford,Sch of Life Sciences,Fellowship,O'Connor,Sonia Alice,,,,,,,Cultural Objects worked in Skeletal Hard Tissues,01/06/2010,31/05/2013,244323,,,Closed,Cultural History,Economic & Social History,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=AH/H032150/1,7B14E872-05B9-4DD8-A8ED-7534D81E9108,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,0838B2E1-D5E2-4ACD-AA27-D2B1BFDC124F,3C4B0311-67EA-45B9-B75D-3867AEC9EA12
NERC,NE/G00188X/1,Durham University,Biological and Biomedical Sciences,Research Grant,Huntley,Brian,,,,,,,A niche-modelling approach to understanding late-Quaternary megafaunal extinctions,01/03/2009,01/09/2012,393387,,,Closed,Climate & Climate Change,Palaeoenvironments,Quaternary Science,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/G00188X/1,80204798-E6C7-4920-882A-7F240FD6A523,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,46B41008-0EB4-4E28-BBFB-E98366999EC5,BBECF271-4710-4706-AB56-0204DDBD2B47
AHRC,AH/J002984/1,University of Exeter,Archaeology,Fellowship,van de Noort,Robert,,,,,,,Climate Change Archaeology: building resilience from research in the world's coastal wetlands,16/02/2012,15/10/2012,49546,,,Closed,Climate & Climate Change,Landscape & Environ. Archaeol.,Maritime Archaeology,Palaeoenvironments,,,https://gtr.ukri.org:443/projects?ref=AH/J002984/1,08D23CCD-DE31-4FF8-A1E9-88D75577835B,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,961756BF-E31F-4A13-836F-0A09BA02385C,E4252802-CEB9-4979-84F1-962E85DFC3C9
NERC,NE/T008997/1,University of Oxford,Geography - SoGE,Research Grant,Bailey,Richard,,,,,,,Extending capacity for luminescence-based chronology,01/10/2019,31/03/2020,114000,,,Active,Earth Surface Processes,Palaeoenvironments,Quaternary Science,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/T008997/1,6CFBC1FC-D9D7-41F5-B7E2-86DA34672DD6,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,0849AE00-9C47-4D12-B0F5-1BD5FC52F354
NERC,NE/I013873/1,University of Liverpool,"Earth, Ocean and Ecological Sciences",Research Grant,Hill,Meirian Jane,,,,,,,Targeted palaeomagnetic studies and geomagnetic field modelling to probe dynamics of the geodynamo,01/08/2011,27/09/2016,488696,,,Closed,Mantle & Core Processes,Quaternary Science,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=NE/I013873/1,1654A049-08EE-4730-A4B1-4BEEDCB6DE13,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,2444A75D-150E-4209-9C5C-D940EB54DDF9
NERC,NE/H011102/1,NERC British Geological Survey,NERC Isotope Geosciences Laboratory,Research Grant,Parrish,Randall,Richardson,,,,,,Dating the 'Taung Child' Australopithecus africanus type specimen through U-Pb measurements of associated calcite crystals,21/09/2010,20/09/2012,23564,,,Closed,Biogeochemical Cycles,Palaeobiology,Science-Based Archaeology,Sediment/Sedimentary Processes,,,https://gtr.ukri.org:443/projects?ref=NE/H011102/1,9E664888-321A-4A5E-A04D-3D3FBEA98226,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,7ADE0AB2-1050-4241-987D-F3B1C3322E05,5F198726-860A-4489-A6A3-2B40F12775D7
AHRC,111956/1,University College London,Institute of Archaeology,Research Grant,Steele,Thomas,James,,,,,,The AHRB Research Centre for the Evolution of Cultural Diversity,01/01/2006,30/06/2011,1201270,,,Closed,Archaeological Theory,Language Variation & Change,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=111956/1,6705A28F-8A08-4788-99B0-ABB0E001E106,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,3A5E126D-C175-4730-9B7B-E6D8CF447F83,459173CE-9E49-4836-ACDC-16BF1D6D65C6
AHRC,AH/R005133/1,University of Bradford,Sch of Life Sciences,Research Grant,Beaumont,Julia,,http://orcid.org/0000-0002-7166-5857,,,,,"AHRC-NSF MOU: Diet, Migration, and Health in the Context of Medieval Mortality Crises",01/10/2017,30/09/2020,121886,,,Active,Biochemistry & physiology,Biomedical sciences,Diet & health,Palaeobiology,Science-Based Archaeology,,https://gtr.ukri.org:443/projects?ref=AH/R005133/1,512501E9-8325-4058-A336-86A7E52B0EC5,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,0838B2E1-D5E2-4ACD-AA27-D2B1BFDC124F,7CFCC0D8-1E94-4335-B74D-C4DCEC34B55C
NERC,NE/D007577/1,Queen's University of Belfast,Geography Archaeology and Palaeoecology,Research Grant,Whitehouse,Nicola,Jane,,,,,,Fossil insect remains as indicators of the primeval forest; a modern analogue approach.,01/05/2006,30/04/2008,90286,,,Closed,Community Ecology,Ecosystem Scale Processes,Palaeoenvironments,Science-Based Archaeology,,,https://gtr.ukri.org:443/projects?ref=NE/D007577/1,2EAEA438-D89D-4C17-B031-99915E711DEE,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,EC23DA53-CA73-4104-A3F6-2A9523484E69,BAE6A8FB-91D9-41C4-BB19-6FE3306EB9AF
NERC,NE/S00078X/1,University of Oxford,School of Archaeology,Research Grant,Larson,Greger,,,,,,,The Consequences of Gene Flow between Wild and Domestic Populations during Livestock Evolution,01/01/2019,31/12/2021,641577,,,Active,Evolution & populations,Population Genetics/Evolution,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=NE/S00078X/1,1D06BA5B-6739-4BE9-B1A3-B26D46F28366,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,06B84DD4-77E3-4B3E-B5AF-D158272A24B5
ESRC,ES/D000904/1,Lancaster University,Sociology,Research Grant,Cronin,Anne,,http://orcid.org/0000-0002-3127-996X,,,,,Advertising and The City: Making the Political and Symbolic Economies of Urban Spaces,24/04/2006,23/04/2007,62851,,,Closed,Environmental planning,Human Geography,Sociology,,,,https://gtr.ukri.org:443/projects?ref=ES/D000904/1,CE30976B-1C51-4AA6-B2A6-E9EC328FEFBD,924BE15C-91F2-4AAD-941A-3F338324B6AE,44160F04-5CBF-4E8E-A6C6-C0EF61A5865C,7CE370A0-6062-4E28-86A9-05676A7FADB9
ESRC,ES/H037144/1,University of Aberdeen,School of Geosciences,Research Grant,Reed,Mark,S.,,,,,,Transforming knowledge for upland change,01/10/2010,31/03/2012,161674,,,Closed,Education,Environmental planning,Human Geography,,,,https://gtr.ukri.org:443/projects?ref=ES/H037144/1,7D7C7852-8169-4E24-85FB-EC80AE6BBD60,924BE15C-91F2-4AAD-941A-3F338324B6AE,F7E13617-2678-475B-99E4-31479C92038D,1FACFE33-87E8-437F-83CE-C59293BDDFE3
AHRC,AH/L005719/1,University of York,Philosophy,Research Grant,Lamarque,Peter,,,,,,,Cognitive and Aesthetic Values in Cultural Artefacts,30/09/2013,29/05/2014,28471,,,Closed,Aesthetics,English Language & Literature,"Film History, T & C",Prehistoric Archaeology,,,https://gtr.ukri.org:443/projects?ref=AH/L005719/1,9C9CF6E5-C60D-434C-AC74-6F156620048F,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,8319F78A-DCBD-49F6-BE00-78E1CD75CDA9,4EDE6CB5-16A9-4BE5-B737-2435238EB287
